,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
14279,Shot Chart Detail,0021700184,384,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,10,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,21,1,1,20171111,GSW,PHI,17.784609690826528
14280,Shot Chart Detail,0021700184,395,201142,Kevin Durant,1610612744,Golden State Warriors,3,10,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,231,1,1,20171111,GSW,PHI,200.45379206285202
14283,Shot Chart Detail,0021700184,426,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,21,1,1,20171111,GSW,PHI,20.196152422706632
14285,Shot Chart Detail,0021700184,450,1626172,Kevon Looney,1610612744,Golden State Warriors,3,6,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,1,20171111,GSW,PHI,20.67949192431123
14286,Shot Chart Detail,0021700184,455,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,0,286,1,1,20171111,GSW,PHI,286.0
14287,Shot Chart Detail,0021700184,472,201142,Kevin Durant,1610612744,Golden State Warriors,3,4,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20171111,GSW,PHI,10.535898384862245
14289,Shot Chart Detail,0021700184,482,201156,Nick Young,1610612744,Golden State Warriors,3,4,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,232,1,1,20171111,GSW,PHI,268.9769885554949
14290,Shot Chart Detail,0021700184,493,201142,Kevin Durant,1610612744,Golden State Warriors,3,3,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-3,113,1,1,20171111,GSW,PHI,112.19615242270663
14292,Shot Chart Detail,0021700184,496,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-197,199,1,1,20171111,GSW,PHI,146.21400909106882
14293,Shot Chart Detail,0021700184,499,201156,Nick Young,1610612744,Golden State Warriors,3,2,36,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-228,83,1,1,20171111,GSW,PHI,21.907584125704027
14294,Shot Chart Detail,0021700184,519,1626172,Kevon Looney,1610612744,Golden State Warriors,3,1,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20171111,GSW,PHI,9.196152422706632
14296,Shot Chart Detail,0021700184,531,203110,Draymond Green,1610612744,Golden State Warriors,3,0,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20171111,GSW,PHI,13.607695154586736
14297,Shot Chart Detail,0021700184,541,201156,Nick Young,1610612744,Golden State Warriors,3,0,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,27,1,1,20171111,GSW,PHI,-34.09241587429597
14298,Shot Chart Detail,0021700184,556,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,40,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-5,1,1,20171111,GSW,PHI,-66.09241587429597
14300,Shot Chart Detail,0021700184,571,203110,Draymond Green,1610612744,Golden State Warriors,4,10,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,10,1,1,20171111,GSW,PHI,5.4448637286709145
14302,Shot Chart Detail,0021700184,574,201156,Nick Young,1610612744,Golden State Warriors,4,9,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20171111,GSW,PHI,17.0
14303,Shot Chart Detail,0021700184,578,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,64,1,1,20171111,GSW,PHI,2.1037365484106587
14304,Shot Chart Detail,0021700184,582,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,16,1,1,20171111,GSW,PHI,13.856406460551018
14306,Shot Chart Detail,0021700184,602,2561,David West,1610612744,Golden State Warriors,4,7,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,7,1,1,20171111,GSW,PHI,6.196152422706632
14310,Shot Chart Detail,0021700184,648,201956,Omri Casspi,1610612744,Golden State Warriors,4,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,1,20171111,GSW,PHI,13.516660498395405
14312,Shot Chart Detail,0021700184,658,201156,Nick Young,1610612744,Golden State Warriors,4,4,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-8,169,1,1,20171111,GSW,PHI,166.85640646055103
14313,Shot Chart Detail,0021700184,677,1627775,Patrick McCaw,1610612744,Golden State Warriors,4,3,39,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20171111,GSW,PHI,9.660254037844386
14316,Shot Chart Detail,0021700184,702,201580,JaVale McGee,1610612744,Golden State Warriors,4,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,1,20171111,GSW,PHI,14.411542731880104
14317,Shot Chart Detail,0021700184,712,201956,Omri Casspi,1610612744,Golden State Warriors,4,1,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,11,1,1,20171111,GSW,PHI,34.31157974150767
14319,Shot Chart Detail,0021700184,716,1628395,Jordan Bell,1610612744,Golden State Warriors,4,0,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20171111,GSW,PHI,4.0
15396,Shot Chart Detail,0021700199,14,203110,Draymond Green,1610612744,Golden State Warriors,1,11,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,180,181,1,1,20171113,GSW,ORL,229.23085463760208
15398,Shot Chart Detail,0021700199,22,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,218,1,1,20171113,GSW,ORL,252.83339501604596
15400,Shot Chart Detail,0021700199,31,2733,Shaun Livingston,1610612744,Golden State Warriors,1,9,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-8,169,1,1,20171113,GSW,ORL,166.85640646055103
15404,Shot Chart Detail,0021700199,49,201142,Kevin Durant,1610612744,Golden State Warriors,1,7,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,1,20171113,GSW,ORL,17.287187078897965
15406,Shot Chart Detail,0021700199,66,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,5,50,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-12,48,1,1,20171113,GSW,ORL,44.78460969082653
15408,Shot Chart Detail,0021700199,69,201142,Kevin Durant,1610612744,Golden State Warriors,1,5,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20171113,GSW,ORL,10.196152422706632
15409,Shot Chart Detail,0021700199,76,203110,Draymond Green,1610612744,Golden State Warriors,1,5,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171113,GSW,ORL,-6.0
15413,Shot Chart Detail,0021700199,110,201580,JaVale McGee,1610612744,Golden State Warriors,1,2,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20171113,GSW,ORL,6.0
15415,Shot Chart Detail,0021700199,117,201956,Omri Casspi,1610612744,Golden State Warriors,1,1,56,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,24,1,1,20171113,GSW,ORL,14.621778264910706
15417,Shot Chart Detail,0021700199,138,201956,Omri Casspi,1610612744,Golden State Warriors,1,0,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,6,1,1,20171113,GSW,ORL,-4.98591688967603
15419,Shot Chart Detail,0021700199,141,201156,Nick Young,1610612744,Golden State Warriors,1,0,15,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,44,1,1,20171113,GSW,ORL,104.82446668186486
15420,Shot Chart Detail,0021700199,158,201156,Nick Young,1610612744,Golden State Warriors,2,11,43,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20171113,GSW,ORL,1.4448637286709145
15421,Shot Chart Detail,0021700199,164,202691,Klay Thompson,1610612744,Golden State Warriors,2,10,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,236,1,1,20171113,GSW,ORL,212.15252187363006
15423,Shot Chart Detail,0021700199,172,2561,David West,1610612744,Golden State Warriors,2,10,4,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,10,1,1,20171113,GSW,ORL,4.641016151377546
15425,Shot Chart Detail,0021700199,198,201156,Nick Young,1610612744,Golden State Warriors,2,7,54,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20171113,GSW,ORL,10.679491924311227
15427,Shot Chart Detail,0021700199,210,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-7,175,1,1,20171113,GSW,ORL,173.12435565298213
15429,Shot Chart Detail,0021700199,241,2733,Shaun Livingston,1610612744,Golden State Warriors,2,5,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20171113,GSW,ORL,16.339745962155614
15430,Shot Chart Detail,0021700199,245,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-66,175,1,1,20171113,GSW,ORL,157.3153532995459
15432,Shot Chart Detail,0021700199,261,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,8,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-2,199,1,1,20171113,GSW,ORL,198.46410161513776
15433,Shot Chart Detail,0021700199,264,2733,Shaun Livingston,1610612744,Golden State Warriors,2,3,48,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20171113,GSW,ORL,11.392304845413264
15434,Shot Chart Detail,0021700199,269,2733,Shaun Livingston,1610612744,Golden State Warriors,2,3,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1,20171113,GSW,ORL,12.05255888325765
15438,Shot Chart Detail,0021700199,310,2733,Shaun Livingston,1610612744,Golden State Warriors,2,0,34,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20171113,GSW,ORL,14.12435565298214
15440,Shot Chart Detail,0021700199,314,203110,Draymond Green,1610612744,Golden State Warriors,2,0,4,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,57,1,1,20171113,GSW,ORL,55.392304845413264
15441,Shot Chart Detail,0021700199,324,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,121,145,1,1,20171113,GSW,ORL,177.42185228416585
15442,Shot Chart Detail,0021700199,328,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,11,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20171113,GSW,ORL,17.607695154586736
15443,Shot Chart Detail,0021700199,342,2733,Shaun Livingston,1610612744,Golden State Warriors,3,10,16,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-51,122,1,1,20171113,GSW,ORL,108.33459118601274
15444,Shot Chart Detail,0021700199,345,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,40,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,36,1,1,20171113,GSW,ORL,68.42185228416585
15445,Shot Chart Detail,0021700199,353,203110,Draymond Green,1610612744,Golden State Warriors,3,8,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,63,-2,1,1,20171113,GSW,ORL,14.880799123160731
15446,Shot Chart Detail,0021700199,360,203110,Draymond Green,1610612744,Golden State Warriors,3,8,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,1,20171113,GSW,ORL,10.856406460551018
15448,Shot Chart Detail,0021700199,370,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20171113,GSW,ORL,15.0
15450,Shot Chart Detail,0021700199,377,201142,Kevin Durant,1610612744,Golden State Warriors,3,6,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,13,1,1,20171113,GSW,ORL,18.8948822334847
15451,Shot Chart Detail,0021700199,380,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,231,1,1,20171113,GSW,ORL,200.72174125528312
15454,Shot Chart Detail,0021700199,420,2738,Andre Iguodala,1610612744,Golden State Warriors,3,3,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20171113,GSW,ORL,21.535898384862247
15455,Shot Chart Detail,0021700199,433,1626172,Kevon Looney,1610612744,Golden State Warriors,3,2,45,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20171113,GSW,ORL,13.411542731880104
15456,Shot Chart Detail,0021700199,451,2738,Andre Iguodala,1610612744,Golden State Warriors,3,1,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,179,1,1,20171113,GSW,ORL,131.5729929396913
15457,Shot Chart Detail,0021700199,463,1626172,Kevon Looney,1610612744,Golden State Warriors,3,0,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20171113,GSW,ORL,15.0
15460,Shot Chart Detail,0021700199,514,2561,David West,1610612744,Golden State Warriors,4,10,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,5,1,1,20171113,GSW,ORL,36.08210632201023
15461,Shot Chart Detail,0021700199,518,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,14,1,1,20171113,GSW,ORL,56.871870788979635
15463,Shot Chart Detail,0021700199,541,201142,Kevin Durant,1610612744,Golden State Warriors,4,7,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,15,1,1,20171113,GSW,ORL,14.196152422706632
15464,Shot Chart Detail,0021700199,546,203110,Draymond Green,1610612744,Golden State Warriors,4,6,56,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-8,267,1,1,20171113,GSW,ORL,264.856406460551
15466,Shot Chart Detail,0021700199,567,203110,Draymond Green,1610612744,Golden State Warriors,4,5,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-10,261,1,1,20171113,GSW,ORL,258.3205080756888
15467,Shot Chart Detail,0021700199,571,203110,Draymond Green,1610612744,Golden State Warriors,4,5,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,1,20171113,GSW,ORL,18.339745962155614
15469,Shot Chart Detail,0021700199,592,1626172,Kevon Looney,1610612744,Golden State Warriors,4,4,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1,20171113,GSW,ORL,9.267949192431123
15475,Shot Chart Detail,0021700199,633,1626172,Kevon Looney,1610612744,Golden State Warriors,4,1,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,153,21,1,1,20171113,GSW,ORL,61.996226441961774
16601,Shot Chart Detail,0021700215,9,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,31,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20171116,BOS,GSW,6.607695154586736
16603,Shot Chart Detail,0021700215,26,201142,Kevin Durant,1610612744,Golden State Warriors,1,10,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,5,1,1,20171116,BOS,GSW,5.803847577293368
16605,Shot Chart Detail,0021700215,32,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,9,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1,20171116,BOS,GSW,15.928203230275509
16606,Shot Chart Detail,0021700215,36,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-67,261,1,1,20171116,BOS,GSW,243.04740410711477
16607,Shot Chart Detail,0021700215,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,257,1,1,20171116,BOS,GSW,236.09996299037243
16609,Shot Chart Detail,0021700215,75,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,59,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,29,1,1,20171116,BOS,GSW,31.411542731880104
16611,Shot Chart Detail,0021700215,81,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,5,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20171116,BOS,GSW,15.464101615137755
16614,Shot Chart Detail,0021700215,109,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,23,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,19,1,1,20171116,BOS,GSW,18.464101615137753
16615,Shot Chart Detail,0021700215,117,201156,Nick Young,1610612744,Golden State Warriors,1,2,38,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,59,1,1,20171116,BOS,GSW,122.50395860617607
16617,Shot Chart Detail,0021700215,149,201156,Nick Young,1610612744,Golden State Warriors,1,0,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,225,132,1,1,20171116,BOS,GSW,192.2885682970026
16619,Shot Chart Detail,0021700215,177,2561,David West,1610612744,Golden State Warriors,2,10,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,13,75,1,1,20171116,BOS,GSW,78.48333950160459
16620,Shot Chart Detail,0021700215,195,2738,Andre Iguodala,1610612744,Golden State Warriors,2,9,31,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,1,20171116,BOS,GSW,5.196152422706632
16622,Shot Chart Detail,0021700215,206,2733,Shaun Livingston,1610612744,Golden State Warriors,2,8,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,47,1,1,20171116,BOS,GSW,69.23978297178319
16623,Shot Chart Detail,0021700215,210,203110,Draymond Green,1610612744,Golden State Warriors,2,8,7,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,1,20171116,BOS,GSW,12.94744111674235
16624,Shot Chart Detail,0021700215,214,2738,Andre Iguodala,1610612744,Golden State Warriors,2,7,44,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20171116,BOS,GSW,17.607695154586736
16625,Shot Chart Detail,0021700215,225,2561,David West,1610612744,Golden State Warriors,2,7,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,19,1,1,20171116,BOS,GSW,20.875644347017857
16626,Shot Chart Detail,0021700215,230,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,83,130,1,1,20171116,BOS,GSW,152.2397829717832
16627,Shot Chart Detail,0021700215,242,2738,Andre Iguodala,1610612744,Golden State Warriors,2,5,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1,20171116,BOS,GSW,16.411542731880104
16631,Shot Chart Detail,0021700215,345,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,11,6,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-44,95,1,1,20171116,BOS,GSW,83.2102355330306
16632,Shot Chart Detail,0021700215,352,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,39,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,101,151,1,1,20171116,BOS,GSW,178.0628684355434
16633,Shot Chart Detail,0021700215,369,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,147,191,1,1,20171116,BOS,GSW,230.38853128737503
16635,Shot Chart Detail,0021700215,393,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,134,1,1,20171116,BOS,GSW,189.1975336408113
16636,Shot Chart Detail,0021700215,406,203110,Draymond Green,1610612744,Golden State Warriors,3,6,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,211,1,1,20171116,BOS,GSW,175.6307065990918
16638,Shot Chart Detail,0021700215,420,201142,Kevin Durant,1610612744,Golden State Warriors,3,5,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-177,58,1,1,20171116,BOS,GSW,10.572992939691282
16639,Shot Chart Detail,0021700215,428,201142,Kevin Durant,1610612744,Golden State Warriors,3,4,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,82,174,1,1,20171116,BOS,GSW,195.97183377935207
16645,Shot Chart Detail,0021700215,494,201956,Omri Casspi,1610612744,Golden State Warriors,3,0,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-36,70,1,1,20171116,BOS,GSW,60.353829072479584
16647,Shot Chart Detail,0021700215,541,2561,David West,1610612744,Golden State Warriors,4,10,52,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,41,1,1,20171116,BOS,GSW,23.3153532995459
16648,Shot Chart Detail,0021700215,562,203110,Draymond Green,1610612744,Golden State Warriors,4,8,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-1,1,1,20171116,BOS,GSW,-1.803847577293368
16651,Shot Chart Detail,0021700215,585,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20171116,BOS,GSW,6.071796769724491
16652,Shot Chart Detail,0021700215,600,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,68,1,1,20171116,BOS,GSW,29.683265482349455
16653,Shot Chart Detail,0021700215,604,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-121,217,1,1,20171116,BOS,GSW,184.57814771583415
16656,Shot Chart Detail,0021700215,632,201142,Kevin Durant,1610612744,Golden State Warriors,4,3,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,155,1,1,20171116,BOS,GSW,98.73066958946424
16658,Shot Chart Detail,0021700215,658,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,163,1,1,20171116,BOS,GSW,106.19477120460199
17855,Shot Chart Detail,0021700231,40,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-67,131,1,1,20171118,PHI,GSW,113.04740410711477
17856,Shot Chart Detail,0021700231,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,12,1,1,20171118,PHI,GSW,18.69872981077807
17858,Shot Chart Detail,0021700231,112,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,10,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-45,162,1,1,20171118,PHI,GSW,149.94228634059948
17860,Shot Chart Detail,0021700231,181,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,9,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,-10,1,1,20171118,PHI,GSW,-6.2487113059642825
