,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,NEW_Y
57230,Shot Chart Detail,0021700336,334,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-226,52,1,0,20171203,MIN,LAC,-78.48116083685542
57233,Shot Chart Detail,0021700336,342,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,6,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,43,1,0,20171203,MIN,LAC,174.05851110604505
57235,Shot Chart Detail,0021700336,345,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,6,5,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20171203,MIN,LAC,8.154700538379252
57236,Shot Chart Detail,0021700336,349,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,5,19,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-60,59,1,0,20171203,MIN,LAC,24.358983848622458
57238,Shot Chart Detail,0021700336,364,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,4,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,17,1,0,20171203,MIN,LAC,4.298294077828235
57239,Shot Chart Detail,0021700336,383,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,3,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,1,20171203,MIN,LAC,23.773502691896258
57240,Shot Chart Detail,0021700336,389,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,3,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,128,0,1,1,20171203,MIN,LAC,73.9008344562721
57242,Shot Chart Detail,0021700336,398,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,2,9,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,4,1,0,20171203,MIN,LAC,-41.610671265980436
57243,Shot Chart Detail,0021700336,401,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,4,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,95,54,1,0,20171203,MIN,LAC,108.84827557301445
57245,Shot Chart Detail,0021700336,413,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,1,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,25,63,1,0,20171203,MIN,LAC,77.43375672974065
57246,Shot Chart Detail,0021700336,419,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,1,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20171203,MIN,LAC,15.0
57247,Shot Chart Detail,0021700336,425,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,1,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,38,1,0,20171203,MIN,LAC,96.88972745734182
57250,Shot Chart Detail,0021700336,432,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,0,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-159,168,1,0,20171203,MIN,LAC,76.2013071988495
57251,Shot Chart Detail,0021700336,441,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,114,188,1,0,20171203,MIN,LAC,253.81793068761732
57252,Shot Chart Detail,0021700336,455,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,11,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,178,50,1,1,20171203,MIN,LAC,152.7683479157534
57254,Shot Chart Detail,0021700336,459,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,10,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-78,246,1,1,20171203,MIN,LAC,200.9666790032092
57256,Shot Chart Detail,0021700336,463,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,10,27,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-6,117,1,0,20171203,MIN,LAC,113.53589838486225
57257,Shot Chart Detail,0021700336,465,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,217,1,0,20171203,MIN,LAC,285.70468203356546
57260,Shot Chart Detail,0021700336,475,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,4,9,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,200,1,0,20171203,MIN,LAC,108.2013071988495
57262,Shot Chart Detail,0021700336,484,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,8,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,260,1,1,20171203,MIN,LAC,274.43375672974065
57264,Shot Chart Detail,0021700336,487,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-220,7,1,0,20171203,MIN,LAC,-120.01705922171766
57266,Shot Chart Detail,0021700336,491,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,7,40,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,57,2,1,0,20171203,MIN,LAC,34.90896534380867
57268,Shot Chart Detail,0021700336,511,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,7,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20171203,MIN,LAC,15.618802153517006
57270,Shot Chart Detail,0021700336,517,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,6,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,54,1,0,20171203,MIN,LAC,59.19615242270663
57272,Shot Chart Detail,0021700336,526,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,6,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,31,259,1,1,20171203,MIN,LAC,276.8978583448784
57275,Shot Chart Detail,0021700336,531,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,5,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,172,1,0,20171203,MIN,LAC,67.49960127667774
57277,Shot Chart Detail,0021700336,535,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,50,1,1,20171203,MIN,LAC,51.15470053837925
57279,Shot Chart Detail,0021700336,538,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,12,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-38,99,1,0,20171203,MIN,LAC,77.06068977079423
57280,Shot Chart Detail,0021700336,543,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,4,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,74,1,1,20171203,MIN,LAC,83.23760430703402
57283,Shot Chart Detail,0021700336,555,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,4,2,57,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,67,155,1,1,20171203,MIN,LAC,193.68246803570491
57286,Shot Chart Detail,0021700336,580,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,15,1,0,20171203,MIN,LAC,25.969655114602887
57287,Shot Chart Detail,0021700336,563,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20171203,MIN,LAC,27.350852961085884
57289,Shot Chart Detail,0021700336,567,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,1,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-16,207,1,0,20171203,MIN,LAC,197.76239569296598
57291,Shot Chart Detail,0021700336,572,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,0,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,18,1,1,20171203,MIN,LAC,3.5662432702593563
58644,Shot Chart Detail,0021700345,9,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,11,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,25,1,0,20171204,MEM,MIN,-79.50039872332226
58646,Shot Chart Detail,0021700345,14,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,10,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-9,152,1,0,20171204,MEM,MIN,146.80384757729337
58647,Shot Chart Detail,0021700345,20,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,10,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,256,1,1,20171204,MEM,MIN,249.64914703891412
58649,Shot Chart Detail,0021700345,23,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,9,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,23,1,1,20171204,MEM,MIN,35.12435565298214
58651,Shot Chart Detail,0021700345,27,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,9,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,125,52,1,1,20171204,MEM,MIN,124.16878364870321
58653,Shot Chart Detail,0021700345,33,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,8,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,57,1,0,20171204,MEM,MIN,188.05851110604505
58655,Shot Chart Detail,0021700345,36,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,8,33,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,12,1,0,20171204,MEM,MIN,-8.784609690826528
58657,Shot Chart Detail,0021700345,41,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,8,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,102,134,1,0,20171204,MEM,MIN,192.88972745734182
58658,Shot Chart Detail,0021700345,43,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,7,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,20,1,1,20171204,MEM,MIN,24.618802153517006
58659,Shot Chart Detail,0021700345,47,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,7,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,31,1,1,20171204,MEM,MIN,35.61880215351701
58661,Shot Chart Detail,0021700345,54,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,6,58,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,26,1,1,20171204,MEM,MIN,7.524791385931977
58663,Shot Chart Detail,0021700345,56,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,6,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-170,211,1,0,20171204,MEM,MIN,112.85045423776363
58665,Shot Chart Detail,0021700345,60,201952,Jeff Teague,1610612750,Minnesota Timberwolves,1,5,48,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,15,127,1,1,20171204,MEM,MIN,135.6602540378444
58667,Shot Chart Detail,0021700345,62,201959,Taj Gibson,1610612750,Minnesota Timberwolves,1,5,24,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,25,1,0,20171204,MEM,MIN,31.350852961085884
58668,Shot Chart Detail,0021700345,69,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,4,54,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,26,1,1,20171204,MEM,MIN,24.26794919243112
58672,Shot Chart Detail,0021700345,90,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,1,3,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,157,1,1,20171204,MEM,MIN,269.583302491977
58675,Shot Chart Detail,0021700345,110,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,1,1,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,4,273,1,0,20171204,MEM,MIN,275.3094010767585
58677,Shot Chart Detail,0021700345,114,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,1,22,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,52,1,1,20171204,MEM,MIN,62.392304845413264
58679,Shot Chart Detail,0021700345,117,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,0,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-110,193,1,0,20171204,MEM,MIN,129.49147038914117
58681,Shot Chart Detail,0021700345,121,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,0,24,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,49,1,0,20171204,MEM,MIN,36.29829407782823
58682,Shot Chart Detail,0021700345,126,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,0,2,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,26,1,1,20171204,MEM,MIN,27.154700538379252
58685,Shot Chart Detail,0021700345,144,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,10,52,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,69,1,0,20171204,MEM,MIN,70.73205080756888
58686,Shot Chart Detail,0021700345,147,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,10,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,160,1,0,20171204,MEM,MIN,39.33379373936822
58689,Shot Chart Detail,0021700345,160,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,10,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-229,90,1,1,20171204,MEM,MIN,-42.21321164442429
58691,Shot Chart Detail,0021700345,164,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,9,40,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,31,1,1,20171204,MEM,MIN,87.58032638058333
58693,Shot Chart Detail,0021700345,176,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,8,25,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,31,1,0,20171204,MEM,MIN,17.143593539448982
58694,Shot Chart Detail,0021700345,178,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,8,21,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171204,MEM,MIN,-6.0
58696,Shot Chart Detail,0021700345,180,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,8,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-134,230,1,1,20171204,MEM,MIN,152.63506392859017
58698,Shot Chart Detail,0021700345,184,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,2,7,35,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-28,50,1,0,20171204,MEM,MIN,33.83419246269048
58701,Shot Chart Detail,0021700345,201,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,7,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,13,1,1,20171204,MEM,MIN,-49.93117934166921
58703,Shot Chart Detail,0021700345,205,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,6,38,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-63,137,1,0,20171204,MEM,MIN,100.62693304105358
58704,Shot Chart Detail,0021700345,216,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,6,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,7,1,0,20171204,MEM,MIN,-73.25168741735797
58705,Shot Chart Detail,0021700345,219,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,5,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,10,185,1,0,20171204,MEM,MIN,190.77350269189625
58708,Shot Chart Detail,0021700345,225,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-12,78,1,1,20171204,MEM,MIN,71.07179676972449
58709,Shot Chart Detail,0021700345,230,201952,Jeff Teague,1610612750,Minnesota Timberwolves,2,4,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-65,130,1,1,20171204,MEM,MIN,92.47223250267433
58711,Shot Chart Detail,0021700345,233,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,2,4,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-101,172,1,0,20171204,MEM,MIN,113.6876228118478
58714,Shot Chart Detail,0021700345,258,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,2,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20171204,MEM,MIN,28.701705922171765
58716,Shot Chart Detail,0021700345,285,201959,Taj Gibson,1610612750,Minnesota Timberwolves,2,1,29,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-24,47,1,0,20171204,MEM,MIN,33.143593539448986
58719,Shot Chart Detail,0021700345,291,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,0,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,34,1,0,20171204,MEM,MIN,-33.549981495186216
58721,Shot Chart Detail,0021700345,295,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,2,0,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-95,47,1,1,20171204,MEM,MIN,-7.848275573014448
58723,Shot Chart Detail,0021700345,306,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,11,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,14,109,1,1,20171204,MEM,MIN,117.08290376865476
58725,Shot Chart Detail,0021700345,310,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,11,4,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,13,1,0,20171204,MEM,MIN,34.93931022920577
58726,Shot Chart Detail,0021700345,313,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,10,57,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171204,MEM,MIN,-6.0
58728,Shot Chart Detail,0021700345,317,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,10,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-22,159,1,1,20171204,MEM,MIN,146.29829407782825
58729,Shot Chart Detail,0021700345,323,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,9,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,21,1,0,20171204,MEM,MIN,12.339745962155614
58730,Shot Chart Detail,0021700345,325,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,9,51,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171204,MEM,MIN,-6.0
58732,Shot Chart Detail,0021700345,333,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,58,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,45,1,0,20171204,MEM,MIN,41.53589838486224
58734,Shot Chart Detail,0021700345,337,201952,Jeff Teague,1610612750,Minnesota Timberwolves,3,8,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,16,1,1,20171204,MEM,MIN,7.917096231345241
58737,Shot Chart Detail,0021700345,347,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,7,3,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,35,16,1,1,20171204,MEM,MIN,36.207259421636905
58740,Shot Chart Detail,0021700345,359,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-101,231,1,0,20171204,MEM,MIN,172.6876228118478
58742,Shot Chart Detail,0021700345,369,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,5,32,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,60,119,1,1,20171204,MEM,MIN,153.64101615137753
58744,Shot Chart Detail,0021700345,380,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,3,4,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-128,99,1,0,20171204,MEM,MIN,25.099165543727906
58747,Shot Chart Detail,0021700345,399,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,3,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-158,146,1,1,20171204,MEM,MIN,54.77865746803913
58750,Shot Chart Detail,0021700345,417,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,2,19,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20171204,MEM,MIN,18.886751345948127
58751,Shot Chart Detail,0021700345,421,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,0,20171204,MEM,MIN,18.196152422706632
58752,Shot Chart Detail,0021700345,425,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,1,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,142,13,1,0,20171204,MEM,MIN,94.98373822492685
58753,Shot Chart Detail,0021700345,431,201959,Taj Gibson,1610612750,Minnesota Timberwolves,3,1,9,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-26,48,1,0,20171204,MEM,MIN,32.98889300106973
58755,Shot Chart Detail,0021700345,436,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-123,242,1,0,20171204,MEM,MIN,170.98591688967605
58758,Shot Chart Detail,0021700345,441,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,3,0,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,27,113,1,0,20171204,MEM,MIN,128.5884572681199
58760,Shot Chart Detail,0021700345,454,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,257,1,0,20171204,MEM,MIN,257.57735026918965
58762,Shot Chart Detail,0021700345,457,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,10,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,87,104,1,1,20171204,MEM,MIN,154.22947341949742
58764,Shot Chart Detail,0021700345,461,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,10,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,152,224,1,0,20171204,MEM,MIN,311.7572409168231
58766,Shot Chart Detail,0021700345,465,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,9,50,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,47,1,1,20171204,MEM,MIN,78.17691453623979
58769,Shot Chart Detail,0021700345,472,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,9,11,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,49,50,1,0,20171204,MEM,MIN,78.29016319029166
58771,Shot Chart Detail,0021700345,476,202710,Jimmy Butler,1610612750,Minnesota Timberwolves,4,8,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,11,1,1,20171204,MEM,MIN,25.433756729740644
58772,Shot Chart Detail,0021700345,488,2037,Jamal Crawford,1610612750,Minnesota Timberwolves,4,8,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,22,1,0,20171204,MEM,MIN,-108.48116083685542
58773,Shot Chart Detail,0021700345,492,1626145,Tyus Jones,1610612750,Minnesota Timberwolves,4,7,53,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,16,1,1,20171204,MEM,MIN,14.267949192431123
